"Adams Car Assembly (Adams 2019)"
	"2019-11-"	"2 21:47:23"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"TR_Steering"	"  Assembly"	"     (N/A)"	"     (N/A)"	"Result Container"

".horus.simu40max_swept.TR_Steering.steering_Input.TIME"	".horus.simu40max_swept.TR_Steering.steering_Input.steering_wheel_angle_front"	".horus.simu40max_swept.TR_Steering.steering_Input.pitman_arm_rotation_or_rack_travel_front"	".horus.simu40max_swept.TR_Steering.steering_Input.diff_btwn_pitman_arm_rot_and_steering_gear_rot_front"	".horus.simu40max_swept.TR_Steering.steering_Input.steering_wheel_angle_at_adams_joint_front"	".horus.simu40max_swept.TR_Steering.steering_Input.steering_system_angular_compliance_front"	".horus.simu40max_swept.TR_Steering.steering_Input.angle_at_column_sim_stat_joint_front"
0.000000e+00	-8.855236e-15	-1.755939e-05	0.000000e+00	-8.855236e-15	0.000000e+00	0.000000e+00
0.000000e+00	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-1.265654e-14
0.000000e+00	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	0.000000e+00
1.000000e-02	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	0.000000e+00
2.000000e-02	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	1.287859e-14
3.000000e-02	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	1.298961e-14
4.000000e-02	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	1.265654e-14
5.000000e-02	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	1.254552e-14
6.000000e-02	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	0.000000e+00
7.000000e-02	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	1.287859e-14
8.000000e-02	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	2.542411e-14
9.000000e-02	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	3.796963e-14
1.000000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	2.542411e-14
1.100000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	2.597922e-14
1.200000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	2.553513e-14
1.300000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	2.509104e-14
1.400000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	3.808065e-14
1.500000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	3.852474e-14
1.600000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	3.819167e-14
1.700000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	3.763656e-14
1.800000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	3.819167e-14
1.900000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	2.575717e-14
2.000000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	2.542411e-14
2.100000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	3.796963e-14
2.200000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	3.819167e-14
2.300000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	2.564615e-14
2.400000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	3.819167e-14
2.500000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	3.763656e-14
2.600000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	5.084821e-14
2.700000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	5.151435e-14
2.800000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	5.095924e-14
2.900000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	5.040413e-14
3.000000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	5.084821e-14
3.100000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	5.129230e-14
3.200000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	3.808065e-14
3.300000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	3.774758e-14
3.400000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	3.819167e-14
3.500000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	3.885781e-14
3.600000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	3.819167e-14
3.700000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	2.475797e-14
3.800000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	1.265654e-14
3.900000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-1.415534e-13
4.000000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-2.927658e-13
4.100000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-4.435341e-13
4.200000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	1.276756e-14
4.300000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	4.437561e-13
4.400000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	0.000000e+00
4.500000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-4.439782e-13
4.600000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	0.000000e+00
4.700000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	4.428680e-13
4.800000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-1.376677e-14
4.900000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-4.574119e-13
5.000000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	0.000000e+00
5.100000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	4.553025e-13
5.200000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	1.187939e-14
5.300000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-4.444223e-13
5.400000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	0.000000e+00
5.500000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	4.550804e-13
5.600000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-1.443290e-15
5.700000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-4.705125e-13
5.800000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-1.776357e-15
5.900000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	4.547474e-13
6.000000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	1.121325e-14
6.100000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-4.322098e-13
6.200000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-1.776357e-15
6.300000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	4.285461e-13
6.400000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	1.099121e-14
6.500000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-4.324319e-13
6.600000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-3.966827e-13
6.700000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-3.325118e-13
6.800000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-2.813305e-13
6.900000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-2.302603e-13
7.000000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-1.662004e-13
7.100000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-1.021405e-13
7.200000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-5.095924e-14
7.300000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	0.000000e+00
7.400000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	5.095924e-14
7.500000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	1.278977e-13
7.600000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	1.788569e-13
7.700000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	2.432499e-13
7.800000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	3.068656e-13
7.900000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	3.812506e-13
8.000000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	4.423129e-13
8.100000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	5.085932e-13
8.200000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	5.623280e-13
8.300000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	1.310063e-14
8.400000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-5.622169e-13
8.500000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-1.276756e-14
8.600000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	5.364598e-13
8.700000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	0.000000e+00
8.800000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-5.362377e-13
8.900000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	0.000000e+00
9.000000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	5.367928e-13
9.100000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	0.000000e+00
9.200000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-5.482281e-13
9.300000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	0.000000e+00
9.400000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	5.495604e-13
9.500000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-1.199041e-14
9.600000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-5.607736e-13
9.700000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	1.376677e-14
9.800000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	5.629941e-13
9.900000e-01	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	-1.176836e-14
1.000000e+00	8.325506e-01	-8.843954e-02	0.000000e+00	8.325506e-01	0.000000e+00	0.000000e+00
1.010000e+00	8.266130e-01	-8.780972e-02	0.000000e+00	8.266130e-01	0.000000e+00	1.409983e-14
1.020000e+00	8.201099e-01	-8.711393e-02	0.000000e+00	8.201099e-01	0.000000e+00	1.287859e-14
1.030000e+00	8.130413e-01	-8.635721e-02	0.000000e+00	8.130413e-01	0.000000e+00	2.386980e-14
1.040000e+00	8.054072e-01	-8.554049e-02	0.000000e+00	8.054072e-01	0.000000e+00	3.819167e-14
1.050000e+00	7.972077e-01	-8.466365e-02	0.000000e+00	7.972077e-01	0.000000e+00	5.251355e-14
1.060000e+00	7.884426e-01	-8.372646e-02	0.000000e+00	7.884426e-01	0.000000e+00	7.682743e-14
1.070000e+00	7.791121e-01	-8.272879e-02	0.000000e+00	7.791121e-01	0.000000e+00	1.012523e-13
1.080000e+00	7.692161e-01	-8.167058e-02	0.000000e+00	7.692161e-01	0.000000e+00	1.271205e-13
1.090000e+00	7.587546e-01	-8.055183e-02	0.000000e+00	7.587546e-01	0.000000e+00	1.275646e-13
1.100000e+00	7.477276e-01	-7.937257e-02	0.000000e+00	7.477276e-01	0.000000e+00	1.276756e-13
1.110000e+00	7.361351e-01	-7.813280e-02	0.000000e+00	7.361351e-01	0.000000e+00	1.409983e-13
1.120000e+00	7.239772e-01	-7.683252e-02	0.000000e+00	7.239772e-01	0.000000e+00	1.508793e-13
1.130000e+00	7.112537e-01	-7.547175e-02	0.000000e+00	7.112537e-01	0.000000e+00	1.609823e-13
1.140000e+00	6.979648e-01	-7.405049e-02	0.000000e+00	6.979648e-01	0.000000e+00	1.633138e-13
1.150000e+00	6.841104e-01	-7.256873e-02	0.000000e+00	6.841104e-01	0.000000e+00	1.758593e-13
1.160000e+00	6.696905e-01	-7.102649e-02	0.000000e+00	6.696905e-01	0.000000e+00	1.919576e-13
1.170000e+00	6.547051e-01	-6.942374e-02	0.000000e+00	6.547051e-01	0.000000e+00	2.160494e-13
1.180000e+00	6.391543e-01	-6.776051e-02	0.000000e+00	6.391543e-01	0.000000e+00	2.415845e-13
1.190000e+00	6.230380e-01	-6.603679e-02	0.000000e+00	6.230380e-01	0.000000e+00	2.416956e-13
1.200000e+00	6.063561e-01	-6.425257e-02	0.000000e+00	6.063561e-01	0.000000e+00	2.546852e-13
1.210000e+00	5.891089e-01	-6.240786e-02	0.000000e+00	5.891089e-01	0.000000e+00	2.543521e-13
1.220000e+00	5.712961e-01	-6.050265e-02	0.000000e+00	5.712961e-01	0.000000e+00	2.668976e-13
1.230000e+00	5.529179e-01	-5.853696e-02	0.000000e+00	5.529179e-01	0.000000e+00	2.824407e-13
1.240000e+00	5.339742e-01	-5.651077e-02	0.000000e+00	5.339742e-01	0.000000e+00	3.205214e-13
1.250000e+00	5.144650e-01	-5.442408e-02	0.000000e+00	5.144650e-01	0.000000e+00	3.307354e-13
1.260000e+00	4.943903e-01	-5.227691e-02	0.000000e+00	4.943903e-01	0.000000e+00	3.437250e-13
1.270000e+00	4.737502e-01	-5.006924e-02	0.000000e+00	4.737502e-01	0.000000e+00	3.566036e-13
1.280000e+00	4.525447e-01	-4.780107e-02	0.000000e+00	4.525447e-01	0.000000e+00	3.696488e-13
1.290000e+00	4.307736e-01	-4.547242e-02	0.000000e+00	4.307736e-01	0.000000e+00	3.946288e-13
1.300000e+00	4.084371e-01	-4.308327e-02	0.000000e+00	4.084371e-01	0.000000e+00	4.067302e-13
1.310000e+00	3.855352e-01	-4.063362e-02	0.000000e+00	3.855352e-01	0.000000e+00	4.316547e-13
1.320000e+00	3.620678e-01	-3.812349e-02	0.000000e+00	3.620678e-01	0.000000e+00	4.567458e-13
1.330000e+00	3.380350e-01	-3.555286e-02	0.000000e+00	3.380350e-01	0.000000e+00	4.858336e-13
1.340000e+00	3.134367e-01	-3.292174e-02	0.000000e+00	3.134367e-01	0.000000e+00	4.838907e-13
1.350000e+00	2.882730e-01	-3.023013e-02	0.000000e+00	2.882730e-01	0.000000e+00	4.946044e-13
1.360000e+00	2.625438e-01	-2.747802e-02	0.000000e+00	2.625438e-01	0.000000e+00	5.183631e-13
1.370000e+00	2.362492e-01	-2.466543e-02	0.000000e+00	2.362492e-01	0.000000e+00	5.336842e-13
1.380000e+00	2.093892e-01	-2.179234e-02	0.000000e+00	2.093892e-01	0.000000e+00	5.490330e-13
1.390000e+00	1.819638e-01	-1.885877e-02	0.000000e+00	1.819638e-01	0.000000e+00	5.591361e-13
1.400000e+00	1.539730e-01	-1.586471e-02	0.000000e+00	1.539730e-01	0.000000e+00	5.722367e-13
1.410000e+00	1.254168e-01	-1.281016e-02	0.000000e+00	1.254168e-01	0.000000e+00	0.000000e+00
1.420000e+00	9.629513e-02	-9.695125e-03	0.000000e+00	9.629513e-02	0.000000e+00	-5.725004e-13
1.430000e+00	6.660811e-02	-6.519603e-03	0.000000e+00	6.660811e-02	0.000000e+00	0.000000e+00
1.440000e+00	3.635572e-02	-3.283596e-03	0.000000e+00	3.635572e-02	0.000000e+00	5.725004e-13
1.450000e+00	5.537946e-03	1.289373e-05	0.000000e+00	5.537946e-03	0.000000e+00	0.000000e+00
1.460000e+00	-2.584519e-02	3.369866e-03	0.000000e+00	-2.584519e-02	0.000000e+00	-5.725073e-13
1.470000e+00	-5.779368e-02	6.787320e-03	0.000000e+00	-5.779368e-02	0.000000e+00	0.000000e+00
1.480000e+00	-9.030751e-02	1.026525e-02	0.000000e+00	-9.030751e-02	0.000000e+00	5.725559e-13
1.490000e+00	-1.233867e-01	1.380366e-02	0.000000e+00	-1.233867e-01	0.000000e+00	0.000000e+00
1.500000e+00	-1.570312e-01	1.740255e-02	0.000000e+00	-1.570312e-01	0.000000e+00	-5.725143e-13
1.510000e+00	-1.912410e-01	2.106192e-02	0.000000e+00	-1.912410e-01	0.000000e+00	0.000000e+00
1.520000e+00	-2.260161e-01	2.478175e-02	0.000000e+00	-2.260161e-01	0.000000e+00	5.725420e-13
1.530000e+00	-2.613565e-01	2.856206e-02	0.000000e+00	-2.613565e-01	0.000000e+00	0.000000e+00
1.540000e+00	-2.972621e-01	3.240284e-02	0.000000e+00	-2.972621e-01	0.000000e+00	-5.597189e-13
1.550000e+00	-3.337331e-01	3.630408e-02	0.000000e+00	-3.337331e-01	0.000000e+00	0.000000e+00
1.560000e+00	-3.707692e-01	4.026579e-02	0.000000e+00	-3.707692e-01	0.000000e+00	5.471734e-13
1.570000e+00	-4.083706e-01	4.428796e-02	0.000000e+00	-4.083706e-01	0.000000e+00	0.000000e+00
1.580000e+00	-4.465372e-01	4.837060e-02	0.000000e+00	-4.465372e-01	0.000000e+00	-5.470069e-13
1.590000e+00	-4.852690e-01	5.251369e-02	0.000000e+00	-4.852690e-01	0.000000e+00	0.000000e+00
1.600000e+00	-5.245660e-01	5.671723e-02	0.000000e+00	-5.245660e-01	0.000000e+00	5.346834e-13
1.610000e+00	-5.644282e-01	6.098123e-02	0.000000e+00	-5.644282e-01	0.000000e+00	0.000000e+00
1.620000e+00	-6.048555e-01	6.530567e-02	0.000000e+00	-6.048555e-01	0.000000e+00	-5.343503e-13
1.630000e+00	-6.458479e-01	6.969056e-02	0.000000e+00	-6.458479e-01	0.000000e+00	0.000000e+00
1.640000e+00	-6.874054e-01	7.413590e-02	0.000000e+00	-6.874054e-01	0.000000e+00	5.340173e-13
1.650000e+00	-7.295279e-01	7.864167e-02	0.000000e+00	-7.295279e-01	0.000000e+00	-1.210143e-14
1.660000e+00	-7.722156e-01	8.320788e-02	0.000000e+00	-7.722156e-01	0.000000e+00	-5.470069e-13
1.670000e+00	-8.154682e-01	8.783451e-02	0.000000e+00	-8.154682e-01	0.000000e+00	0.000000e+00
1.680000e+00	-8.592859e-01	9.252158e-02	0.000000e+00	-8.592859e-01	0.000000e+00	5.473400e-13
1.690000e+00	-9.036686e-01	9.726907e-02	0.000000e+00	-9.036686e-01	0.000000e+00	-1.665335e-15
1.700000e+00	-9.486162e-01	1.020770e-01	0.000000e+00	-9.486162e-01	0.000000e+00	-5.341283e-13
1.710000e+00	-9.941287e-01	1.069453e-01	0.000000e+00	-9.941287e-01	0.000000e+00	-2.220446e-15
1.720000e+00	-1.040206e+00	1.118740e-01	0.000000e+00	-1.040206e+00	0.000000e+00	5.471179e-13
1.730000e+00	-1.086848e+00	1.168632e-01	0.000000e+00	-1.086848e+00	0.000000e+00	1.065814e-14
1.740000e+00	-1.134056e+00	1.219127e-01	0.000000e+00	-1.134056e+00	0.000000e+00	-5.342393e-13
1.750000e+00	-1.181828e+00	1.270226e-01	0.000000e+00	-1.181828e+00	0.000000e+00	0.000000e+00
1.760000e+00	-1.230164e+00	1.321930e-01	0.000000e+00	-1.230164e+00	0.000000e+00	5.346834e-13
1.770000e+00	-1.279066e+00	1.374237e-01	0.000000e+00	-1.279066e+00	0.000000e+00	0.000000e+00
1.780000e+00	-1.328532e+00	1.427148e-01	0.000000e+00	-1.328532e+00	0.000000e+00	-5.215828e-13
1.790000e+00	-1.378563e+00	1.480662e-01	0.000000e+00	-1.378563e+00	0.000000e+00	1.287859e-14
1.800000e+00	-1.429158e+00	1.534780e-01	0.000000e+00	-1.429158e+00	0.000000e+00	5.213607e-13
1.810000e+00	-1.480318e+00	1.589502e-01	0.000000e+00	-1.480318e+00	0.000000e+00	0.000000e+00
1.820000e+00	-1.532043e+00	1.644827e-01	0.000000e+00	-1.532043e+00	0.000000e+00	-5.213607e-13
1.830000e+00	-1.584332e+00	1.700756e-01	0.000000e+00	-1.584332e+00	0.000000e+00	0.000000e+00
1.840000e+00	-1.637185e+00	1.757288e-01	0.000000e+00	-1.637185e+00	0.000000e+00	5.213607e-13
1.850000e+00	-1.690603e+00	1.814424e-01	0.000000e+00	-1.690603e+00	0.000000e+00	0.000000e+00
1.860000e+00	-1.744585e+00	1.872162e-01	0.000000e+00	-1.744585e+00	0.000000e+00	-4.962697e-13
1.870000e+00	-1.799132e+00	1.930504e-01	0.000000e+00	-1.799132e+00	0.000000e+00	0.000000e+00
1.880000e+00	-1.854243e+00	1.989449e-01	0.000000e+00	-1.854243e+00	0.000000e+00	4.962697e-13
1.890000e+00	-1.909918e+00	2.048996e-01	0.000000e+00	-1.909918e+00	0.000000e+00	0.000000e+00
1.900000e+00	-1.966157e+00	2.109147e-01	0.000000e+00	-1.966157e+00	0.000000e+00	-4.707346e-13
1.910000e+00	-2.022961e+00	2.169900e-01	0.000000e+00	-2.022961e+00	0.000000e+00	0.000000e+00
1.920000e+00	-2.080328e+00	2.231256e-01	0.000000e+00	-2.080328e+00	0.000000e+00	4.711787e-13
1.930000e+00	-2.138259e+00	2.293215e-01	0.000000e+00	-2.138259e+00	0.000000e+00	0.000000e+00
1.940000e+00	-2.196755e+00	2.355776e-01	0.000000e+00	-2.196755e+00	0.000000e+00	-4.583001e-13
1.950000e+00	-2.255814e+00	2.418940e-01	0.000000e+00	-2.255814e+00	0.000000e+00	0.000000e+00
1.960000e+00	-2.315437e+00	2.482705e-01	0.000000e+00	-2.315437e+00	0.000000e+00	4.578560e-13
1.970000e+00	-2.375624e+00	2.547073e-01	0.000000e+00	-2.375624e+00	0.000000e+00	0.000000e+00
1.980000e+00	-2.436374e+00	2.612043e-01	0.000000e+00	-2.436374e+00	0.000000e+00	-4.320988e-13
1.990000e+00	-2.497688e+00	2.677615e-01	0.000000e+00	-2.497688e+00	0.000000e+00	1.332268e-14
2.000000e+00	-2.559566e+00	2.743789e-01	0.000000e+00	-2.559566e+00	0.000000e+00	4.449774e-13
2.010000e+00	-2.622007e+00	2.810564e-01	0.000000e+00	-2.622007e+00	0.000000e+00	0.000000e+00
2.020000e+00	-2.685011e+00	2.877941e-01	0.000000e+00	-2.685011e+00	0.000000e+00	-4.329870e-13
2.030000e+00	-2.748579e+00	2.945919e-01	0.000000e+00	-2.748579e+00	0.000000e+00	0.000000e+00
2.040000e+00	-2.812710e+00	3.014499e-01	0.000000e+00	-2.812710e+00	0.000000e+00	4.325429e-13
2.050000e+00	-2.877404e+00	3.083680e-01	0.000000e+00	-2.877404e+00	0.000000e+00	0.000000e+00
2.060000e+00	-2.942662e+00	3.153461e-01	0.000000e+00	-2.942662e+00	0.000000e+00	-4.205525e-13
2.070000e+00	-3.008482e+00	3.223844e-01	0.000000e+00	-3.008482e+00	0.000000e+00	1.287859e-14
2.080000e+00	-3.074865e+00	3.294827e-01	0.000000e+00	-3.074865e+00	0.000000e+00	4.320988e-13
2.090000e+00	-3.141811e+00	3.366411e-01	0.000000e+00	-3.141811e+00	0.000000e+00	0.000000e+00
2.100000e+00	-3.209319e+00	3.438595e-01	0.000000e+00	-3.209319e+00	0.000000e+00	-4.329870e-13
2.110000e+00	-3.277391e+00	3.511379e-01	0.000000e+00	-3.277391e+00	0.000000e+00	0.000000e+00
2.120000e+00	-3.346024e+00	3.584764e-01	0.000000e+00	-3.346024e+00	0.000000e+00	4.458656e-13
2.130000e+00	-3.415220e+00	3.658748e-01	0.000000e+00	-3.415220e+00	0.000000e+00	0.000000e+00
2.140000e+00	-3.484979e+00	3.733332e-01	0.000000e+00	-3.484979e+00	0.000000e+00	-4.463097e-13
2.150000e+00	-3.555300e+00	3.808515e-01	0.000000e+00	-3.555300e+00	0.000000e+00	0.000000e+00
2.160000e+00	-3.626182e+00	3.884298e-01	0.000000e+00	-3.626182e+00	0.000000e+00	4.205525e-13
2.170000e+00	-3.697627e+00	3.960680e-01	0.000000e+00	-3.697627e+00	0.000000e+00	1.332268e-14
2.180000e+00	-3.769634e+00	4.037661e-01	0.000000e+00	-3.769634e+00	0.000000e+00	-4.063416e-13
2.190000e+00	-3.842202e+00	4.115240e-01	0.000000e+00	-3.842202e+00	0.000000e+00	0.000000e+00
2.200000e+00	-3.915333e+00	4.193418e-01	0.000000e+00	-3.915333e+00	0.000000e+00	3.943512e-13
2.210000e+00	-3.989024e+00	4.272194e-01	0.000000e+00	-3.989024e+00	0.000000e+00	1.287859e-14
2.220000e+00	-4.063277e+00	4.351569e-01	0.000000e+00	-4.063277e+00	0.000000e+00	-3.694822e-13
2.230000e+00	-4.138092e+00	4.431541e-01	0.000000e+00	-4.138092e+00	0.000000e+00	0.000000e+00
2.240000e+00	-4.213467e+00	4.512111e-01	0.000000e+00	-4.213467e+00	0.000000e+00	3.677059e-13
2.250000e+00	-4.289404e+00	4.593278e-01	0.000000e+00	-4.289404e+00	0.000000e+00	1.243450e-14
2.260000e+00	-4.365901e+00	4.675043e-01	0.000000e+00	-4.365901e+00	0.000000e+00	-3.561595e-13
2.270000e+00	-4.442959e+00	4.757404e-01	0.000000e+00	-4.442959e+00	0.000000e+00	1.154632e-14
2.280000e+00	-4.520578e+00	4.840362e-01	0.000000e+00	-4.520578e+00	0.000000e+00	3.561595e-13
2.290000e+00	-4.598757e+00	4.923917e-01	0.000000e+00	-4.598757e+00	0.000000e+00	1.243450e-14
2.300000e+00	-4.677497e+00	5.008068e-01	0.000000e+00	-4.677497e+00	0.000000e+00	-3.312906e-13
2.310000e+00	-4.756796e+00	5.092814e-01	0.000000e+00	-4.756796e+00	0.000000e+00	0.000000e+00
2.320000e+00	-4.836656e+00	5.178156e-01	0.000000e+00	-4.836656e+00	0.000000e+00	3.188561e-13
